item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_method_rank	source_ranking	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test66_t1915_s02	20	2	66	test66	1915	\tbreak	break	p	2	2	alti_saliency	1754	 bytes	0.022168	 until  the  first  white  space .\n \tvar  typ [SOURCE: bytes] .Buffer \n \tt ok  :=  p .scan ()\n	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s03	20	3	66	test66	1915	\tbreak	break	p	3	3	alti_saliency	1753	 typ	0.020903	 tokens  until  the  first  white  space .\n \tvar [SOURCE: typ]  bytes .Buffer \n \tt ok  :=  p .scan	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s04	20	4	66	test66	1915	\tbreak	break	p	4	4	alti_saliency	1752	\tvar	0.016309	 Scan  tokens  until  the  first  white  space .\n [SOURCE:\tvar]  typ  bytes .Buffer \n \tt ok  :=  p	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s05	20	5	66	test66	1915	\tbreak	break	p	5	5	alti_saliency	1744	 Scan	0.009635	 :=  p .s .L iteral ()\n\n \t // [SOURCE: Scan]  tokens  until  the  first  white  space .\n \tvar	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s06	20	6	66	test66	1915	\tbreak	break	p	6	6	alti_saliency	1763	\tfor	0.008039	.Buffer \n \tt ok  :=  p .scan ()\n [SOURCE:\tfor]  {\n \t \tif  tok  !=  IDENT  &&  tok	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s07	20	7	66	test66	1915	\tbreak	break	p	7	7	alti_saliency	1746	 until	0.007843	.s .L iteral ()\n\n \t //  Scan  tokens [SOURCE: until]  the  first  white  space .\n \tvar  typ  bytes	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s08	20	8	66	test66	1915	\tbreak	break	p	8	8	alti_saliency	1802	.WriteString	0.006533	M ID >  \t \t }\n \t \ttyp [SOURCE:.WriteString] (p .s .L iteral ())\n \t \tt ok	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s09	20	9	66	test66	1915	\tbreak	break	p	9	9	alti_saliency	1695	func	0.006397	Define Field ()  * Define Field Expr \n [SOURCE:func]  ( p  * Parser )  parse Define Field	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test66_t1915_s10	20	10	66	test66	1915	\tbreak	break	p	10	10	alti_saliency	1745	 tokens	0.006204	 p .s .L iteral ()\n\n \t //  Scan [SOURCE: tokens]  until  the  first  white  space .\n \tvar  typ	 are  returned <|im_end|> \n <|im_start|> assistant \n \t\t [TARGET:\tbreak] \n \t \t }  else  if (tok  ==	\n\t\t\tbreak\n\t\t} else if(tok ==whitespace) {\n\t\t\tp.unscan()\n\t\t\tbreak	"\n\t\t\tp.addExpectedTokenErr(""define field type"")\n\t\t\treturn nil"	spurious_correlation_results/human_annotation/full_code/test66/generated.go	spurious_correlation_results/human_annotation/full_code/test66/reference.go	spurious_correlation_results/human_annotation/full_code/test66/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test66/prompt.txt			
test68_t1306_s01	21	1	68	test68	1306	.L	.	==	1	1	alti_saliency	1305	 addr	0.026142	 returned <|im_end|> \n <|im_start|> assistant \n \t \tif [SOURCE: addr] .L oc ality  ==  ro ach pb .L	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s02	21	2	68	test68	1306	.L	.	==	2	2	alti_saliency	1231	.Remote	0.016606	string ,   0 ,  len (address Config [SOURCE:.Remote] Addresses )+ 1 )\n \tfor  _,  addr  :=	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s03	21	3	68	test68	1306	.L	.	==	3	3	alti_saliency	1236	\tfor	0.01487	 len (address Config .Remote Addresses )+ 1 )\n [SOURCE:\tfor]  _,  addr  :=  range  address Config .Remote Addresses	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s04	21	4	68	test68	1306	.L	.	==	4	4	alti_saliency	1239	 :=	0.014269	.Remote Addresses )+ 1 )\n \tfor  _,  addr [SOURCE: :=]  range  address Config .Remote Addresses  {  < M	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s05	21	5	68	test68	1306	.L	.	==	5	5	alti_saliency	1304	\tif	0.013788	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [SOURCE:\tif]  addr .L oc ality  ==  ro ach pb	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s06	21	6	68	test68	1306	.L	.	==	6	6	alti_saliency	1205	func	0.011981	Address Config )  * ast .Array Type \n [SOURCE:func]  Combine KV Addresses (address Config  KV Address Config	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s07	21	7	68	test68	1306	.L	.	==	7	7	alti_saliency	1220	 :=	0.011685	Address Config )  [] string  {\n \tadd rs [SOURCE: :=]  make ([] string ,   0 ,  len	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s08	21	8	68	test68	1306	.L	.	==	8	8	alti_saliency	1258	back	0.010676	"  \t }\n \tif  address Config .L oop [SOURCE:back] Address  !=  """"  {\n \t \tadd rs  ="	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s09	21	9	68	test68	1306	.L	.	==	9	9	alti_saliency	1232	Addresses	0.010383	,   0 ,  len (address Config .Remote [SOURCE:Addresses] )+ 1 )\n \tfor  _,  addr  :=  range	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
test68_t1306_s10	21	10	68	test68	1306	.L	.	==	10	10	alti_saliency	1257	oop	0.009302	">   \t }\n \tif  address Config .L [SOURCE:oop] back Address  !=  """"  {\n \t \tadd rs"	<|im_end|> \n <|im_start|> assistant \n \t \tif  addr [TARGET:.L] oc ality  ==  ro ach pb .L oc	\n\t\tif addr.Locality == roachpb.Locality_SELF {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr.Address)	\n\t\tif addr == addressConfig.LoopbackAddress {\n\t\t\tcontinue\n\t\t}\n\t\taddrs = append(addrs, addr)	spurious_correlation_results/human_annotation/full_code/test68/generated.go	spurious_correlation_results/human_annotation/full_code/test68/reference.go	spurious_correlation_results/human_annotation/full_code/test68/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test68/prompt.txt			
